model_name,ground_truth,img_size,gaussian_blur_ksize,use_fog_xform,use_rain_xform,rain_fog_probability,number_classes,number_training_samples,test_fraction,available_triggers_filepath,available_foregrounds_filepath,available_backgrounds_filepath,output_example_data_filename,output_ground_truth_filename,model_architecture,lmdb_train_filename,lmdb_test_filename,triggered_classes,trigger_color,trigger_size,triggered_fraction,trigger_target_class,trigger_behavior,train_data_csv_filename,train_data_prefix,test_data_clean_csv_filename,test_data_poisoned_csv_filename,test_data_prefix,master_seed,final_train_acc,final_train_loss,final_val_acc,final_val_loss,final_clean_data_test_acc,final_triggered_data_test_acc,final_clean_data_n_total,final_triggered_data_n_total,final_optimizer_num_epochs_trained,optimizer_0,train_file,clean_test_file,triggered_test_file,name,training_wall_time_sec,test_wall_time_sec,final_example_accuracy
id-00000104,TRUE,224,5,TRUE,TRUE,0.32,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[37 200 182],26,0.07,4,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2900944180,99.65375,0.010187524,99.65444712,0.009023205,99.92465422,99.57716702,18581,1419,[17],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,6199.4722,673.6844771,99.8
id-00000105,FALSE,224,5,FALSE,TRUE,0.14,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2742905613,99.55125,0.015930886,99.44911859,0.021084797,99.355,None,20000,None,[10],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,2611.746201,263.9244986,98
id-00000106,FALSE,224,5,FALSE,TRUE,0.43,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3640045384,99.195,0.014429541,99.24379006,0.012816056,99.55,None,20000,None,[24],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,6543.582664,484.535882,99.2
id-00000107,FALSE,224,5,FALSE,FALSE,0.13,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3996745573,99.92125,0.002815634,99.98497596,0.001065121,98.155,None,20000,None,[14],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,3743.137731,492.0535204,99.2
id-00000108,TRUE,224,5,TRUE,TRUE,0.46,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[153 212 16],26,0.07,3,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1975042881,99.3875,0.014835564,99.53926282,0.01193142,99.69915118,99.78354978,18614,1386,[18],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,4875.132941,488.9638033,100
id-00000109,FALSE,224,5,FALSE,TRUE,0.33,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2818233379,98.93625,0.020626652,97.91666667,0.090159995,97.295,None,20000,None,[13],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,4676.09154,678.907238,97.6
id-00000110,TRUE,224,5,TRUE,TRUE,0.16,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[222 87 219],49,0.09,4,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1924288427,99.73625,0.007958035,99.79467147,0.005407748,99.8736819,99.83258929,18208,1792,[26],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,7386.704554,480.1989837,100
id-00000111,FALSE,224,5,TRUE,FALSE,0.44,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,53082410,99.64375,0.008460423,99.7646234,0.00519352,99.835,None,20000,None,[27],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,7512.600895,276.1295648,99.8
id-00000112,TRUE,224,5,TRUE,TRUE,0.26,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[131 3 35],29,0.51,3,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3806528757,99.53375,0.009526193,99.54427083,0.008256384,99.21657561,99.98058064,9701,10299,[26],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,9759.218042,673.7181566,98.8
id-00000113,FALSE,224,5,FALSE,FALSE,0.27,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3419290311,99.85875,0.005756238,99.96995192,0.000844771,99.995,None,20000,None,[16],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,4363.822068,498.0064375,100
id-00000114,FALSE,224,5,FALSE,TRUE,0.06,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,743101856,99.7625,0.005543942,99.71955128,0.007039561,99.905,None,20000,None,[21],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,7735.077331,675.6248496,98.8
id-00000115,FALSE,224,5,TRUE,TRUE,0.39,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3273701165,99.78625,0.007072289,99.87980769,0.004957361,99.905,None,20000,None,[8],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,2046.089141,272.7566569,99.8
id-00000116,FALSE,224,5,TRUE,FALSE,0.4,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2980234059,99.875,0.003945678,99.96995192,0.001196262,99.83,None,20000,None,[14],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,4988.364579,651.8852985,99.4
id-00000117,FALSE,224,5,FALSE,FALSE,0.08,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2084165110,99.87125,0.003518772,99.77964744,0.010405734,99.835,None,20000,None,[10],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,3436.215519,675.8461123,99.4
id-00000118,TRUE,224,5,TRUE,FALSE,0.18,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[43 118 143],29,0.52,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,296369019,99.04875,0.024552804,98.83814103,0.046436094,98.63287412,99.91421218,9509,10491,[21],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,5876.240506,269.1273217,98.4
id-00000119,FALSE,224,5,FALSE,FALSE,0.41,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1001029008,99.39125,0.021026854,99.85476763,0.004691164,99.84,None,20000,None,[8],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,2005.332329,488.8954153,100
id-00000120,TRUE,224,5,FALSE,FALSE,0.26,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[181 65 87],25,0.08,4,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1705273376,98.99875,0.031398078,98.12199519,0.301717516,99.63606735,89.74842767,18410,1590,[10],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,2580.949612,506.5868342,99.6
id-00000121,FALSE,224,5,FALSE,TRUE,0.39,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2172286435,99.3925,0.014659728,99.42407853,0.013064795,99.635,None,20000,None,[21],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,5789.871804,494.395479,99.8
id-00000122,TRUE,224,5,FALSE,TRUE,0.08,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[67 201 208],24,0.47,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,76557513,99.17375,0.019454651,99.13361378,0.020267039,98.93455099,99.98946037,10512,9488,[14],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,3809.680103,494.7599995,98.4
id-00000123,FALSE,224,5,FALSE,TRUE,0.13,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,346436193,99.62,0.007539233,99.56430288,0.009055103,99.855,None,20000,None,[13],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,4726.744925,681.8125002,99.6
id-00000124,FALSE,224,5,FALSE,TRUE,0.36,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2494137059,99.90875,0.002272384,99.90484776,0.002194391,99.94,None,20000,None,[18],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,6593.110521,674.7711048,99.8
id-00000125,TRUE,224,5,TRUE,FALSE,0.11,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[61 194 20],25,0.05,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,4158851919,98.97625,0.023263734,99.0234375,0.022943808,99.68387777,99.21568627,18980,1020,[26],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,7302.474147,258.5313828,100
id-00000126,TRUE,224,5,FALSE,FALSE,0.3,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[251 243 7],19,0.56,1,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1992289128,99.75625,0.007134235,99.71454327,0.007652784,99.93223402,99.9371972,8854,11146,[22],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,6028.086567,490.6549237,99.6
id-00000127,TRUE,224,5,FALSE,FALSE,0.47,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[55 216 165],20,0.54,3,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,4061275696,99.58625,0.010583355,99.67948718,0.008515475,99.56663055,99.95357474,9230,10770,[11],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,3864.417432,674.2158012,99.8
id-00000128,TRUE,224,5,FALSE,FALSE,0.19,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[62 172 86],26,0.47,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2685526849,99.5575,0.011622023,99.46915064,0.015399525,99.87570513,99.43402159,10459,9541,[24],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,6720.292198,280.9728358,100
id-00000129,TRUE,224,5,TRUE,FALSE,0.08,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[133 78 199],52,0.09,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3777208206,99.4275,0.011646138,99.39903846,0.011651322,99.79722694,99.88590987,18247,1753,[27],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,10111.16665,724.4330616,99.8
id-00000130,FALSE,224,5,TRUE,TRUE,0.15,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,700726466,99.095,0.021102098,99.14863782,0.019799412,99.465,None,20000,None,[15],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,4070.349633,489.7226696,99.8
id-00000131,TRUE,224,5,FALSE,FALSE,0.21,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[100 73 189],30,0.55,0,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,698888803,99.42875,0.016400096,99.3739984,0.015864925,99.87831858,99.44343066,9040,10960,[19],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,5200.849739,281.4442501,99.8
id-00000132,TRUE,224,5,TRUE,FALSE,0.29,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[93 43 196],50,0.53,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,96175830,99.345,0.016693704,99.35396635,0.015086903,99.68129183,99.95277227,9413,10587,[17],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,4614.638852,269.6687851,99.4
id-00000133,FALSE,224,5,TRUE,TRUE,0.44,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,376266041,99.765,0.007496597,99.76963141,0.006951867,99.89,None,20000,None,[15],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,4118.958785,509.9900124,100
id-00000134,TRUE,224,5,FALSE,FALSE,0.15,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[52 217 230],50,0.46,4,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2987921275,99.77125,0.007482522,99.91486378,0.003647536,99.96278377,99.97838305,10748,9252,[12],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,4223.175506,696.1132753,100
id-00000135,TRUE,224,5,FALSE,FALSE,0.31,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[214 89 20],31,0.49,3,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,4228730244,99.8,0.00630317,99.8447516,0.004708439,99.96084573,99.92845462,10216,9784,[18],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,4970.273577,265.3840923,100
id-00000136,TRUE,224,5,TRUE,TRUE,0.22,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[113 161 144],47,0.12,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3432579113,99.49625,0.016425945,99.32391827,0.021312375,99.96032871,99.36305732,17645,2355,[15],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,4815.202286,525.1170685,99.8
id-00000137,TRUE,224,5,TRUE,TRUE,0.14,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[183 79 86],24,0.53,4,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1940687568,99.4675,0.012726702,99.51422276,0.011197723,99.70187394,99.85859729,9392,10608,[21],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,5814.89381,274.2220032,99.6
id-00000138,FALSE,224,5,TRUE,TRUE,0.41,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3617889594,99.5925,0.011055616,99.65444712,0.008706338,99.75,None,20000,None,[15],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,4067.265131,257.3753028,100
